"","ID","X0","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18"
"885",160084,0,22,22,36,36,36,36,22,22,22,12,12,12,6,6,2,0,0,0
"886",160085,0,6,12,12,22,22,36,22,22,22,12,12,12,6,2,2,0,0,0
"887",160086,0,12,22,22,22,22,22,22,12,12,12,12,12,6,6,6,6,2,0
"888",160087,0,12,22,22,22,22,22,22,22,22,12,6,6,6,2,0,0,0,0
"889",160088,0,12,36,36,36,57,57,57,57,57,57,36,22,12,12,12,6,2,0
"890",160089,0,12,22,36,57,36,36,36,36,57,36,22,12,6,2,2,2,2,0
"891",160090,0,12,22,36,22,22,36,36,36,36,36,36,22,12,12,12,6,2,0
"892",160091,0,22,22,57,57,57,36,22,22,36,22,12,12,12,12,6,6,2,0
"893",160092,0,6,22,36,22,36,22,22,22,22,12,22,12,12,6,6,6,2,0
"894",160093,0,6,12,12,12,12,12,12,12,12,12,12,12,12,12,12,6,2,0
"895",160094,0,6,22,36,36,36,22,36,36,36,36,22,12,12,6,6,6,2,0
"896",160095,0,12,22,36,36,36,36,22,22,22,12,12,6,6,2,2,0,0,0
"897",160096,0,6,6,12,12,12,22,22,22,22,12,6,6,6,6,6,2,2,0
"898",160097,0,36,57,57,57,57,57,36,36,36,36,22,12,12,12,6,6,2,0
"899",160098,0,12,22,22,22,22,36,36,22,12,12,12,12,6,6,2,2,0,0
"900",160099,0,12,22,22,22,36,36,22,22,22,22,22,22,12,12,12,6,2,0
"901",170000,0,6,12,12,12,12,12,12,12,6,6,6,12,6,6,6,2,2,0
"902",170001,0,12,22,36,22,22,22,22,36,22,22,12,12,6,2,2,0,0,0
"903",170002,0,12,22,22,22,22,36,36,36,36,36,36,36,22,12,12,6,2,0
"904",170003,0,12,22,22,36,22,22,22,12,6,12,6,6,6,2,2,0,0,0
"905",170004,0,22,22,36,36,36,22,12,22,22,22,12,6,6,6,6,2,2,0
"906",170005,0,12,22,36,36,36,22,22,12,12,12,12,12,12,6,6,6,2,0
"907",170006,0,12,12,22,22,22,12,12,6,12,12,12,6,6,2,2,2,0,0
"908",170007,0,12,22,22,36,36,22,22,12,6,6,2,2,2,0,0,0,2,0
"909",170008,0,12,12,12,12,12,12,12,12,12,12,12,12,6,6,6,2,2,0
"910",170009,0,6,22,22,36,36,57,57,36,22,22,12,12,6,6,2,2,0,0
"911",170010,0,12,22,36,36,36,22,22,22,22,22,22,12,6,2,2,2,0,0
"912",170011,0,6,12,12,22,22,22,22,22,22,22,22,12,12,6,6,2,0,0
"913",170012,0,22,22,22,22,22,22,22,22,22,22,22,22,22,12,12,6,2,0
"914",170013,0,6,22,36,36,36,36,36,36,36,57,57,36,22,12,6,2,0,0
"915",170014,0,12,12,36,36,36,36,36,36,22,12,12,12,6,6,2,2,0,0
"916",170015,0,6,22,36,22,36,22,12,12,12,12,12,6,6,2,2,0,0,0
"917",170016,0,12,22,36,22,36,22,22,12,12,12,12,12,12,6,6,2,0,0
"918",170017,0,6,22,22,22,22,36,36,22,22,12,12,12,12,6,2,2,2,0
"919",170018,0,12,22,22,12,12,12,6,12,12,6,6,2,2,0,0,0,0,0
"920",170019,0,22,22,22,36,36,36,36,36,36,36,22,22,12,6,6,6,2,0
"921",170020,0,36,57,57,57,36,36,22,12,22,12,12,12,6,6,2,2,2,0
"922",170021,0,22,22,36,22,22,36,36,22,22,22,22,22,12,6,6,2,2,0
"923",170022,0,12,22,57,57,57,36,36,57,57,36,22,22,12,12,6,6,2,0
"924",170023,0,12,22,22,22,36,36,22,22,22,12,12,12,6,6,6,2,2,0
"925",170024,0,12,36,36,57,57,57,57,36,22,22,22,12,12,12,12,6,2,0
"926",170025,0,22,36,36,36,36,36,36,22,22,12,12,6,2,2,2,2,2,0
"927",170026,0,22,22,22,22,22,22,22,22,22,22,12,22,12,12,6,6,2,0
"928",170027,0,6,6,6,6,12,12,12,6,6,6,6,6,6,6,2,2,0,0
"929",170028,0,22,22,22,12,12,12,12,12,12,12,12,6,6,6,6,2,0,0
"930",170029,0,22,36,36,36,36,36,36,22,22,22,22,12,6,12,6,6,2,0
"931",170030,0,6,12,22,22,36,36,22,12,12,12,12,6,6,6,6,2,2,0
"932",170031,0,6,12,12,22,12,22,22,36,22,22,22,12,6,6,6,6,2,0
"933",170032,0,22,36,36,36,36,36,36,36,36,36,36,22,22,22,12,6,2,0
"934",170033,0,12,22,22,22,22,22,22,12,22,12,12,6,6,2,2,2,0,0
"935",170034,0,6,2,2,6,6,12,12,6,6,6,6,6,6,2,2,2,2,0
"936",170035,0,22,22,36,36,36,36,36,36,22,22,22,12,12,12,6,2,2,0
"937",170036,0,12,12,22,22,22,22,22,22,22,22,22,22,22,22,12,6,2,0
"938",170037,0,22,36,36,57,57,36,36,22,22,22,12,12,12,6,6,2,0,0
"939",170038,0,12,22,22,12,22,22,36,22,12,6,6,6,2,2,2,2,2,0
"940",170039,0,6,12,22,22,22,22,36,36,22,22,12,12,12,12,6,2,2,0
"941",170040,0,6,12,22,36,36,57,57,57,36,36,22,22,12,12,12,6,2,0
"942",170041,0,12,36,22,22,36,36,22,22,22,22,22,12,12,6,6,6,2,0
"943",170042,0,12,12,22,22,12,22,22,12,12,6,6,6,6,6,6,2,2,0
"944",170043,0,12,22,22,22,36,36,36,36,36,36,22,12,12,12,6,2,0,0
"945",170044,0,36,22,22,22,22,22,36,36,22,12,12,22,12,12,6,2,2,0
"946",170045,0,12,12,12,12,22,22,36,22,36,22,22,12,6,6,2,6,2,0
"947",170046,0,12,22,22,22,36,36,22,22,22,22,12,12,12,12,12,6,2,0
"948",170047,0,12,22,22,22,36,36,36,22,12,12,6,6,6,2,2,2,2,0
"949",170048,0,12,22,22,22,22,12,6,12,6,2,6,6,6,2,2,0,0,0
"950",170049,0,12,12,22,36,22,36,22,22,22,22,12,12,6,2,6,2,2,0
"951",170050,0,12,12,12,22,36,22,12,22,22,22,12,12,12,12,6,6,2,0
"952",170051,0,12,22,36,36,57,36,22,22,36,22,12,12,12,6,6,6,2,0
"953",170052,0,12,12,22,22,22,12,22,22,22,22,12,6,6,2,2,2,2,0
"954",170053,0,12,22,36,57,36,36,36,36,36,22,22,12,12,12,12,6,2,0
"955",170054,0,12,36,36,57,57,57,36,36,36,36,36,22,12,12,6,2,2,0
"956",170055,0,12,22,22,22,22,22,22,12,12,22,22,22,22,12,12,6,2,0
"957",170056,0,22,22,22,12,22,22,12,12,6,12,12,6,6,2,2,2,2,0
"958",170057,0,12,12,22,22,22,22,22,36,36,22,36,22,22,12,12,6,2,0
"959",170058,0,12,22,22,36,22,36,36,36,36,22,12,12,12,12,6,2,2,0
"960",170059,0,12,22,36,36,22,22,22,22,22,22,12,12,6,6,2,2,2,0
"961",170060,0,12,12,36,36,36,36,36,22,22,22,22,22,12,12,12,6,2,0
"962",170061,0,12,22,22,12,22,22,22,12,12,6,6,6,6,2,0,0,0,0
"963",170062,0,22,36,57,57,57,57,57,57,57,36,36,36,22,12,6,2,0,0
"964",170063,0,22,22,22,22,12,12,12,22,12,22,22,22,22,12,6,2,2,0
"965",170064,0,6,22,22,22,36,22,22,22,12,12,12,12,12,6,2,2,0,0
"966",170065,0,12,36,22,22,22,12,12,12,12,12,6,6,6,2,2,0,0,0
"967",170066,0,12,57,57,86,86,86,86,86,57,36,36,22,12,6,6,6,2,0
"968",170067,0,12,22,22,12,22,12,22,22,22,12,12,12,6,6,6,6,2,0
"969",170068,0,12,36,36,36,36,22,22,22,12,12,22,12,6,6,2,0,0,0
"970",170069,0,22,36,36,36,36,22,36,22,36,22,12,12,6,6,2,2,0,0
"971",170070,0,22,22,36,36,57,57,36,36,22,12,12,12,6,6,2,2,2,0
"972",170071,0,12,22,22,22,36,22,22,12,22,12,12,6,6,6,6,2,2,0
"973",170072,0,12,22,22,36,57,57,36,57,36,36,36,22,22,12,12,6,2,0
"974",170073,0,6,22,36,57,57,57,36,22,22,22,22,22,12,6,2,0,0,0
"975",170074,0,12,22,22,36,57,36,36,57,36,22,22,22,12,6,2,6,2,0
"976",170075,0,22,22,22,22,22,22,22,22,22,22,12,12,6,6,6,2,2,0
"977",170076,0,22,36,57,57,57,86,57,36,36,36,22,22,12,12,6,2,2,0
"978",170077,0,22,36,22,22,22,12,6,6,6,6,6,6,6,6,2,2,0,0
"979",170078,0,12,22,22,22,22,22,22,12,12,12,12,6,6,6,6,2,2,0
"980",170079,0,12,22,22,22,22,22,22,36,36,22,12,12,6,6,2,2,2,0
"981",170080,0,22,36,36,36,36,57,36,36,22,22,12,12,6,2,2,2,0,0
"982",170081,0,6,12,12,22,22,22,22,12,12,12,12,12,6,6,6,2,2,0
"983",170082,0,12,12,22,22,22,22,22,22,12,12,12,6,2,2,2,2,0,0
"984",170083,0,12,36,36,36,36,36,22,22,12,12,12,12,6,2,2,0,0,0
"985",170084,0,22,36,36,36,36,36,36,36,36,22,12,12,12,6,6,6,2,0
"986",170085,0,12,22,22,36,36,22,22,22,36,22,12,12,12,6,6,2,2,0
"987",170086,0,6,12,22,22,22,22,22,22,22,12,12,6,6,2,2,2,2,0
"988",170087,0,22,22,22,22,22,22,22,22,12,12,12,12,12,12,6,2,0,0
"989",170088,0,22,22,22,12,22,22,22,22,12,12,12,6,6,6,6,2,0,0
"990",170089,0,22,22,22,36,36,22,22,12,6,6,6,6,2,6,2,2,2,0
"991",170090,0,12,36,36,57,36,57,36,22,12,12,22,12,6,6,6,2,0,0
"992",170091,0,22,22,22,22,22,22,36,22,22,12,12,12,6,6,2,2,2,0
"993",170092,0,6,22,36,57,36,22,22,12,12,6,12,6,6,6,2,2,2,0
"994",170093,0,22,36,57,36,36,36,36,36,22,12,12,12,6,2,2,2,0,0
"995",170094,0,22,22,36,36,36,36,57,36,36,22,12,6,6,2,2,0,0,0
"996",170095,0,6,12,12,22,22,22,22,22,22,12,12,12,6,6,2,2,2,0
"997",170096,0,12,12,12,22,22,22,12,22,12,12,6,6,2,2,0,0,0,0
"998",170097,0,12,12,22,22,22,36,36,36,36,22,22,12,6,6,6,2,2,0
"999",170098,0,6,12,22,36,36,36,36,36,22,12,6,6,6,6,6,2,2,0
"1000",170099,0,6,12,6,12,22,22,22,22,36,36,22,12,12,12,12,6,2,0
"1001",180000,0,22,22,22,22,22,22,22,22,22,22,22,22,12,6,6,6,2,0
"1002",180001,0,12,22,36,57,36,36,36,36,22,12,12,12,6,6,6,6,2,0
"1003",180002,0,12,22,36,22,22,22,22,22,22,22,22,22,12,6,6,2,0,0
"1004",180003,0,6,22,36,36,22,22,12,22,12,12,12,12,6,6,6,2,2,0
"1005",180004,0,12,12,22,22,22,22,22,22,22,12,12,6,6,6,2,2,2,0
"1006",180005,0,6,12,12,22,22,22,22,22,12,12,12,12,6,6,2,2,0,0
"1007",180006,0,12,22,22,36,36,36,36,22,36,22,22,22,12,6,6,6,2,0
"1008",180007,0,22,36,36,36,22,36,36,36,36,22,12,12,12,6,2,2,2,0
"1009",180008,0,12,22,22,22,36,22,22,22,22,12,12,12,6,6,6,2,2,0
"1010",180009,0,12,22,22,22,22,22,22,12,12,6,6,2,2,2,2,2,0,0
"1011",180010,0,6,12,22,36,36,36,22,22,22,22,22,12,6,6,12,6,2,0
"1012",180011,0,12,12,22,36,22,12,22,22,12,12,12,6,6,6,6,2,2,0
"1013",180012,0,22,22,22,22,22,22,22,22,22,22,22,12,12,12,12,6,2,0
"1014",180013,0,22,36,36,22,22,22,22,12,12,12,12,12,12,6,2,2,2,0
"1015",180014,0,12,12,12,22,36,36,36,22,22,22,22,12,12,12,6,6,2,0
"1016",180015,0,22,22,36,22,22,12,12,22,22,12,12,12,6,6,6,2,2,0
"1017",180016,0,6,22,22,22,22,12,12,12,6,6,6,6,2,0,2,2,0,0
"1018",180017,0,6,12,22,36,36,36,36,36,22,22,22,12,6,6,6,2,2,0
"1019",180018,0,12,12,36,36,36,36,57,57,36,36,36,22,12,12,12,6,2,0
"1020",180019,0,12,36,36,36,22,22,36,36,22,22,22,12,12,6,2,2,2,0
"1021",180020,0,22,57,36,36,36,36,22,22,12,12,12,12,6,6,2,2,2,0
"1022",180021,0,6,6,12,12,12,12,12,12,12,12,12,12,12,6,2,2,0,0
"1023",180022,0,22,22,36,36,36,36,36,22,22,22,12,12,12,12,6,2,2,0
"1024",180023,0,22,57,57,57,57,57,57,57,36,36,22,22,22,12,12,6,2,0
"1025",180024,0,12,22,22,12,12,12,12,12,12,6,6,2,2,2,0,0,0,0
"1026",180025,0,12,22,22,22,12,12,22,22,12,12,12,12,6,6,2,2,2,0
"1027",180026,0,12,22,22,36,57,57,36,36,36,22,12,6,6,6,2,2,0,0
"1028",180027,0,6,22,22,36,22,22,22,12,12,12,12,6,6,6,2,2,0,0
"1029",180028,0,12,22,36,57,57,36,36,36,22,12,12,6,6,6,2,0,0,0
"1030",180029,0,6,22,12,22,12,12,12,12,12,12,12,12,12,6,2,2,2,0
"1031",180030,0,12,22,22,57,36,22,22,12,12,12,6,2,0,0,0,0,0,0
"1032",180031,0,22,22,36,57,57,57,36,22,22,22,12,12,12,6,6,6,2,0
"1033",180032,0,12,22,22,22,22,22,12,12,22,12,12,12,12,6,2,0,0,0
"1034",180033,0,22,36,57,36,36,57,57,36,36,36,36,22,12,12,6,2,2,0
"1035",180034,0,6,12,12,12,12,6,6,6,6,2,2,2,2,2,0,0,0,0
"1036",180035,0,6,12,22,22,36,22,22,22,22,12,12,12,12,12,6,6,2,0
"1037",180036,0,12,12,22,22,36,36,36,36,36,36,22,22,12,12,6,6,2,0
"1038",180037,0,12,22,22,22,22,22,12,22,12,22,12,12,12,6,6,2,2,0
"1039",180038,0,6,22,22,22,22,22,36,36,36,22,22,22,22,12,12,6,2,0
"1040",180039,0,22,22,36,22,22,22,22,12,12,6,12,12,6,2,2,2,0,0
"1041",180040,0,12,22,22,12,22,12,12,12,12,12,12,22,12,6,6,6,2,0
"1042",180041,0,22,22,36,36,36,22,22,22,12,12,6,6,6,6,6,6,2,0
"1043",180042,0,12,22,36,36,57,36,22,22,22,12,12,6,6,6,2,2,2,0
"1044",180043,0,12,22,22,12,12,22,12,12,6,2,2,2,2,0,0,0,0,0
"1045",180044,0,22,57,57,57,36,36,36,36,36,22,12,12,12,6,6,6,2,0
"1046",180045,0,2,6,12,6,6,6,6,6,6,6,6,6,6,6,2,2,2,0
"1047",180046,0,6,6,6,12,22,22,22,12,12,12,12,6,6,6,2,2,2,0
"1048",180047,0,12,12,12,22,22,12,12,12,12,12,6,6,2,2,2,0,0,0
"1049",180048,0,22,36,57,36,36,22,22,22,22,22,12,12,12,6,2,2,0,0
"1050",180049,0,22,22,36,57,36,22,12,6,6,12,12,12,6,6,2,2,0,0
"1051",180050,0,12,6,12,22,12,12,22,12,12,12,6,6,6,6,2,2,2,0
"1052",180051,0,12,22,36,36,36,22,22,12,22,22,12,6,6,6,2,2,2,0
"1053",180052,0,6,22,22,22,22,22,22,12,12,12,12,12,6,6,2,2,2,0
"1054",180053,0,12,12,12,22,22,22,22,12,22,12,12,12,6,2,2,0,0,0
"1055",180054,0,36,57,57,86,86,86,57,57,57,36,22,12,12,6,2,2,2,0
"1056",180055,0,12,12,12,12,12,12,22,22,22,12,12,6,6,6,6,2,0,0
"1057",180056,0,6,22,36,36,22,22,22,12,12,12,12,12,6,2,2,2,2,0
"1058",180057,0,6,12,22,22,22,22,12,12,6,12,12,6,2,0,0,0,0,0
"1059",180058,0,12,22,22,36,22,22,22,22,12,12,12,12,6,2,2,2,2,0
"1060",180059,0,12,12,22,12,12,12,12,12,12,12,12,12,12,6,6,2,0,0
"1061",180060,0,12,22,12,12,12,12,6,6,2,2,6,6,2,2,2,2,2,0
"1062",180061,0,6,12,22,36,36,36,36,36,36,22,12,12,12,6,6,2,0,0
"1063",180062,0,12,22,36,22,22,22,12,22,12,12,12,12,12,12,6,6,2,0
"1064",180063,0,22,36,36,22,36,36,22,22,22,22,12,6,6,6,2,2,0,0
"1065",180064,0,6,12,22,22,36,36,36,36,36,22,22,12,12,6,2,2,2,0
"1066",180065,0,6,22,36,22,22,36,22,22,22,22,22,12,12,6,6,6,2,0
"1067",180066,0,12,12,12,22,12,12,22,22,12,12,12,6,6,2,2,0,0,0
"1068",180067,0,36,36,36,36,36,36,36,36,22,22,22,22,22,22,12,6,2,0
"1069",180068,0,6,22,22,36,22,22,22,22,22,22,22,12,12,6,2,2,0,0
"1070",180069,0,6,12,22,22,22,22,22,22,22,12,12,6,2,2,2,2,2,0
"1071",180070,0,22,22,22,22,12,22,36,36,36,57,57,57,36,22,12,6,2,0
"1072",180071,0,22,57,57,57,57,57,57,36,36,22,22,12,12,12,12,6,2,0
"1073",180072,0,12,22,22,36,36,22,22,22,22,22,12,12,12,6,6,2,0,0
"1074",180073,0,12,22,22,12,12,12,22,22,22,22,22,12,12,6,6,2,2,0
"1075",180074,0,22,22,36,36,22,22,22,22,22,22,22,22,12,12,12,6,2,0
"1076",180075,0,12,22,22,36,22,22,22,12,12,12,12,12,12,12,6,6,2,0
"1077",180076,0,6,22,22,36,36,36,36,36,36,22,12,12,6,6,2,2,0,0
"1078",180077,0,6,22,36,36,36,22,22,12,12,22,22,12,12,12,12,6,2,0
"1079",180078,0,12,22,36,36,36,36,22,22,36,36,22,22,22,12,6,6,2,0
"1080",180079,0,12,12,22,22,22,22,22,12,12,12,22,12,6,2,0,0,0,0
"1081",180080,0,6,6,12,12,12,12,12,12,12,6,12,12,6,6,2,2,2,0
"1082",180081,0,6,22,36,22,22,12,12,12,12,12,12,12,12,12,12,6,2,0
"1083",180082,0,12,22,22,22,22,22,22,12,6,6,6,2,2,0,0,0,0,0
"1084",180083,0,12,22,22,22,22,12,12,12,12,12,12,6,6,2,2,0,0,0
"1085",180084,0,12,22,36,36,36,22,36,22,12,12,12,12,12,6,6,2,2,0
"1086",180085,0,12,22,22,12,12,22,12,12,6,6,6,6,6,2,0,0,0,0
"1087",180086,0,12,36,22,22,36,57,57,36,22,22,12,12,6,6,6,2,2,0
"1088",180087,0,6,22,12,22,12,12,12,12,12,12,12,6,6,6,2,2,0,0
"1089",180088,0,12,12,12,12,12,12,22,12,12,6,6,6,2,2,2,0,0,0
"1090",180089,0,6,12,22,22,22,22,22,12,22,12,12,6,6,6,2,2,0,0
"1091",180090,0,22,36,36,36,57,57,36,57,36,36,22,22,12,6,6,6,2,0
"1092",180091,0,6,22,22,22,22,22,22,22,22,22,22,12,12,6,6,2,2,0
"1093",180092,0,22,22,22,22,22,22,22,36,36,22,12,6,2,2,0,0,0,0
"1094",180093,0,6,12,22,36,36,22,22,22,22,12,12,12,6,6,2,2,0,0
"1095",180094,0,6,22,22,36,36,36,36,36,36,22,22,12,6,6,6,2,2,0
"1096",180095,0,12,36,36,36,36,36,22,22,36,36,22,22,12,6,2,2,0,0
"1097",180096,0,12,12,22,22,22,12,12,12,12,12,12,6,6,6,2,2,0,0
"1098",180097,0,2,22,22,22,22,22,22,22,12,12,6,6,2,6,2,2,0,0
"1099",180098,0,22,36,57,36,36,22,22,12,22,12,12,12,12,12,6,2,2,0
"1100",180099,0,12,22,36,36,36,22,22,22,22,22,12,12,6,6,2,2,0,0
"1101",190000,0,12,12,22,36,36,36,36,36,22,22,12,12,12,6,6,2,2,0
"1102",190001,0,12,36,22,36,22,22,12,6,6,6,2,2,2,2,2,0,0,0
"1103",190002,0,22,22,36,36,22,36,22,22,12,12,12,12,12,12,6,6,2,0
"1104",190003,0,22,57,57,57,36,36,36,22,22,36,22,22,12,12,6,6,2,0
"1105",190004,0,6,6,12,6,12,12,12,12,12,12,12,6,6,12,6,6,2,0
"1106",190005,0,12,36,36,36,36,22,22,22,12,12,6,6,2,2,2,0,0,0
"1107",190006,0,22,12,22,36,22,22,22,12,12,6,6,6,6,6,6,2,2,0
"1108",190007,0,22,36,22,36,36,36,36,22,12,22,12,6,6,2,2,0,0,0
"1109",190008,0,12,22,22,36,36,36,36,22,22,12,12,6,6,2,0,0,0,0
"1110",190009,0,22,36,22,22,22,22,12,22,12,12,12,12,12,12,6,2,2,0
"1111",190010,0,12,36,36,57,57,57,57,36,36,36,36,36,22,12,6,2,2,0
"1112",190011,0,12,22,22,22,12,12,12,12,12,6,12,6,6,6,2,2,0,0
"1113",190012,0,22,36,36,57,57,57,57,57,36,36,22,12,12,6,6,2,2,0
"1114",190013,0,12,12,22,12,12,12,12,22,12,12,22,12,12,6,6,2,0,0
"1115",190014,0,12,22,22,22,22,22,22,22,12,12,12,12,6,6,6,6,2,0
"1116",190015,0,12,36,36,22,22,22,12,12,12,6,2,6,6,2,2,0,0,0
"1117",190016,0,12,22,36,36,36,36,22,22,12,12,22,22,12,6,6,2,0,0
"1118",190017,0,12,6,12,12,12,6,6,6,6,6,6,6,6,6,6,2,0,0
"1119",190018,0,22,36,57,57,36,36,22,12,6,6,6,6,6,6,2,2,2,0
"1120",190019,0,36,57,57,57,36,57,57,57,57,57,57,36,22,12,12,6,2,0
"1121",190020,0,36,36,57,57,57,36,36,36,36,36,22,22,12,12,6,6,2,0
"1122",190021,0,22,36,36,36,36,22,22,36,36,36,22,22,12,12,12,6,2,0
"1123",190022,0,12,22,36,36,36,36,36,22,22,22,22,22,12,6,2,2,2,0
"1124",190023,0,6,12,36,36,22,22,22,22,22,22,22,22,12,6,2,2,2,0
"1125",190024,0,12,12,22,36,36,36,36,36,22,22,12,12,12,6,2,0,0,0
"1126",190025,0,12,22,36,36,57,57,57,36,36,36,36,36,22,12,12,6,2,0
"1127",190026,0,12,22,22,36,36,36,22,22,22,22,22,22,22,12,12,6,2,0
"1128",190027,0,6,12,22,22,22,22,12,22,12,12,12,6,6,6,2,2,0,0
"1129",190028,0,12,12,22,22,22,22,22,22,22,12,12,12,12,12,6,2,0,0
"1130",190029,0,22,22,22,22,22,22,36,22,22,22,22,12,6,6,6,6,2,0
"1131",190030,0,12,22,22,36,22,22,22,22,12,12,12,12,6,6,6,6,2,0
"1132",190031,0,6,12,22,36,22,22,22,22,12,12,12,12,12,6,2,2,0,0
"1133",190032,0,12,22,22,36,22,36,36,36,36,22,12,12,6,6,2,0,0,0
"1134",190033,0,6,12,12,12,22,12,12,12,12,12,12,6,6,6,2,2,2,0
"1135",190034,0,12,12,22,22,22,22,22,22,22,22,12,22,12,6,6,2,0,0
"1136",190035,0,6,12,22,12,12,12,6,6,6,6,6,6,2,2,2,2,0,0
"1137",190036,0,6,22,36,57,57,57,57,57,57,36,36,22,12,12,6,2,2,0
"1138",190037,0,22,36,22,22,22,22,22,22,22,12,12,12,12,12,12,6,2,0
"1139",190038,0,6,22,22,36,36,36,22,22,22,12,12,6,6,6,2,2,2,0
"1140",190039,0,12,12,22,36,22,36,22,22,22,22,12,12,12,12,6,2,0,0
"1141",190040,0,12,12,12,22,22,22,12,12,12,12,6,6,6,6,6,2,0,0
"1142",190041,0,12,12,12,22,22,22,22,12,12,12,12,12,12,12,6,6,2,0
"1143",190042,0,12,6,12,22,22,22,22,22,22,22,12,12,6,2,2,2,2,0
"1144",190043,0,12,22,22,22,22,22,12,12,12,6,6,6,6,6,6,2,2,0
"1145",190044,0,12,22,22,12,12,12,12,12,6,6,6,6,2,2,2,2,0,0
"1146",190045,0,22,36,22,22,22,22,22,22,22,22,22,12,12,12,6,6,2,0
"1147",190046,0,12,12,36,36,22,36,36,22,22,22,22,22,12,12,12,6,2,0
"1148",190047,0,36,22,36,22,22,22,12,12,22,12,12,12,6,6,2,2,0,0
"1149",190048,0,6,22,22,36,57,57,57,57,57,57,36,22,12,6,6,2,2,0
"1150",190049,0,12,22,12,12,22,22,12,12,12,12,6,6,6,2,2,0,0,0
"1151",190050,0,12,22,22,22,36,36,22,22,12,12,6,12,6,6,6,6,2,0
"1152",190051,0,12,12,22,12,12,12,12,12,12,6,6,6,6,6,2,2,2,0
"1153",190052,0,12,22,36,57,57,36,57,36,36,36,36,22,22,22,12,6,2,0
"1154",190053,0,12,36,36,36,36,36,36,36,36,57,57,57,36,22,12,6,2,0
"1155",190054,0,12,12,12,12,22,22,36,36,22,22,22,22,12,6,6,6,2,0
"1156",190055,0,12,12,22,22,22,22,22,22,22,22,22,12,12,12,12,6,2,0
"1157",190056,0,12,22,36,57,57,57,57,36,36,22,12,12,6,6,2,2,0,0
"1158",190057,0,6,12,12,12,12,12,12,12,12,12,12,6,6,6,2,0,0,0
"1159",190058,0,12,22,12,22,22,12,22,22,22,22,12,12,6,6,2,0,0,0
"1160",190059,0,12,22,22,12,22,22,12,12,12,12,12,12,12,6,6,6,2,0
"1161",190060,0,12,12,22,36,36,22,22,22,22,12,12,6,6,6,6,2,0,0
"1162",190061,0,12,36,22,22,36,22,22,22,22,12,12,12,12,12,6,2,2,0
"1163",190062,0,6,12,12,12,12,12,12,22,12,12,12,12,12,6,2,2,0,0
"1164",190063,0,22,36,57,57,57,36,36,36,22,22,12,12,6,6,2,2,0,0
"1165",190064,0,12,22,36,22,22,36,36,22,22,22,22,12,12,12,12,6,2,0
"1166",190065,0,12,12,12,12,22,22,12,12,12,12,12,6,6,2,2,0,2,0
"1167",190066,0,6,22,22,36,22,22,22,22,22,12,12,12,12,6,2,2,2,0
"1168",190067,0,12,12,22,22,36,36,36,36,36,22,22,12,12,12,6,6,2,0
"1169",190068,0,12,36,36,36,36,22,22,22,12,12,12,6,6,6,2,0,0,0
"1170",190069,0,22,36,57,86,86,57,57,57,36,36,36,22,12,12,6,6,2,0
"1171",190070,0,12,22,22,22,22,22,22,22,22,12,6,6,6,6,2,0,0,0
"1172",190071,0,6,12,12,22,22,22,22,22,12,12,12,12,12,6,6,2,2,0
"1173",190072,0,12,12,12,12,12,12,12,12,12,12,12,12,6,2,2,2,2,0
"1174",190073,0,12,22,36,36,22,12,22,12,12,12,12,6,6,2,2,2,0,0
"1175",190074,0,12,22,36,36,22,22,22,22,22,22,12,6,6,6,2,2,2,0
"1176",190075,0,12,12,22,36,57,36,36,22,12,12,6,6,2,2,2,0,0,0
"1177",190076,0,22,22,22,22,22,22,22,22,22,22,12,6,6,2,2,2,2,0
"1178",190077,0,22,12,22,22,12,22,22,22,22,12,12,12,6,6,6,6,2,0
"1179",190078,0,12,22,12,12,22,22,12,12,6,6,12,12,6,6,2,2,0,0
"1180",190079,0,12,22,22,36,36,36,36,36,22,22,22,22,12,6,2,2,0,0
"1181",190080,0,12,22,22,22,22,22,22,22,22,22,22,22,22,12,6,6,2,0
"1182",190081,0,12,22,22,22,22,12,12,12,12,6,6,6,6,2,2,0,0,0
"1183",190082,0,36,36,36,36,57,36,36,57,36,22,22,36,36,22,12,6,2,0
"1184",190083,0,6,22,36,57,57,57,57,57,57,36,36,22,12,6,6,2,0,0
"1185",190084,0,6,12,22,22,36,36,36,36,22,22,22,22,12,6,6,6,2,0
"1186",190085,0,12,22,36,36,36,36,36,36,22,22,22,12,12,6,2,2,0,0
"1187",190086,0,12,12,12,22,22,22,22,22,22,22,12,6,6,2,0,0,0,0
"1188",190087,0,6,12,22,22,22,36,36,36,22,12,12,12,6,2,2,0,0,0
"1189",190088,0,6,12,22,22,22,22,12,12,12,12,12,12,6,6,6,2,2,0
"1190",190089,0,22,22,22,22,22,22,36,36,22,22,12,12,6,6,6,2,0,0
"1191",190090,0,6,22,12,22,22,22,22,22,22,12,12,6,12,6,6,2,0,0
"1192",190091,0,6,12,12,12,12,12,12,22,22,22,12,12,6,2,2,2,2,0
"1193",190092,0,12,22,22,22,22,22,22,22,22,12,12,12,6,6,6,2,2,0
"1194",190093,0,12,22,12,36,36,36,57,36,36,36,22,12,12,12,6,6,2,0
"1195",190094,0,22,22,22,22,22,22,36,36,22,12,12,12,12,6,6,2,2,0
"1196",190095,0,22,36,36,36,36,36,22,22,22,22,12,6,6,6,2,0,0,0
